name,external_id,category_id
Desktop publishing service,desktop_publishing_service,79b75bc4-871d-49f7-a926-6ad52beba47e
Dessert restaurant,dessert_restaurant,d53f9ed3-71dd-4e99-94df-024f36d48fbe
Dessert shop,dessert_shop,b8abc4c4-1409-4547-8372-a9f2239cfede
Detention center,detention_center,a98ee682-d6e9-495f-b5c0-9cb84df6d5c1
Dhaba,dhaba,3b9e0e29-3445-4486-af07-dbb98898cdd8
Diabetes center,diabetes_center,5348b987-1efe-461e-868e-451f69c1d520
Diabetes equipment supplier,diabetes_equipment_supplier,371c609c-b973-488f-8bc8-b46eeed2adc9
Diabetologist,diabetologist,296e2a22-de25-473e-82ad-ab714e3ab7e5
Diagnostic center,diagnostic_center,a4a5a2f0-a73f-4828-9e5f-d6c7fd44cb10
Dialysis center,dialysis_center,eaffec23-2d0e-40cf-bab6-91963627f400
Diamond buyer,diamond_buyer,b359e160-52ab-4ee1-bfef-f1cffa7a0c01
Diamond dealer,diamond_dealer,3329185a-136a-430f-9c6e-df519341d87d
Diaper service,diaper_service,9a2dfa70-4c69-469a-ad55-cf22f6c0de3e
Diesel engine dealer,diesel_engine_dealer,3e548ff3-51cf-414a-ab2c-ce576ece36e6
Diesel engine repair service,diesel_engine_repair_service,6c12113f-1081-4bbb-840e-0db590a889e3
Diesel fuel supplier,diesel_fuel_supplier,fe51212a-26b2-4557-b8f7-63eb7ad798c7
Dietitian,dietitian,6e4ab8c2-3ba7-4345-885a-16123230e75f
Digital printer,digital_printer,bb7b3cb5-c16a-4787-b2b6-b72d0a1c2b87
Digital printing service,digital_printing_service,74c8d955-e805-4b31-a3e6-c5e6e42dca71
Dim sum restaurant,dim_sum_restaurant,788078dc-3227-41f4-b9d1-dbc65eb3df5b
Diner,diner,cc654f40-4f8c-4798-9515-643f247ab3c6
Dinner theater,dinner_theater,04afba52-8385-410f-8079-543a7fa533f1
Direct mail advertising,direct_mail_advertising,84c24365-1ada-4a0f-836c-9e53d0ecead5
Dirt supplier,dirt_supplier,4be37393-073f-446d-8dfb-754439b659c8
Disability equipment supplier,disability_equipment_supplier,6daa5a7b-a9d8-4308-8923-b5c61eaf0eee
Disability services & support organisation,disability_services_and_support_organization,5ba7e61b-d396-45d9-8338-53eaac836e5b
Disc golf course,disc_golf_course,5037826e-83b2-4ad1-b793-c9fb4e4eb939
Disciples of Christ Church,disciples_of_christ_church,993c8c2a-fdbb-456f-91c7-c6ab7415ad0d
Disco club,disco,91c1b48e-8241-4a8d-b43f-cae2937c6403
Discount store,discount_store,f1a94f49-66bf-4398-b6d8-4558ca72091b
Discount supermarket,discount_supermarket,aa8013a4-d448-4994-9a85-efef12e1ab27
Display home center,display_home_center,e9e127cf-7ef7-4d71-a69a-fb75ba39d0c3
Display stand manufacturer,display_stand_manufacturer,6fe0f02f-cefe-41b5-bdf0-cd70b1ef1744
Disposable Nappies,disposable-nappies,1921f835-8404-42b8-a13b-68c763d7f14f
Disposable tableware supplier,disposable_tableware_supplier,d4d1de62-ba77-4d4a-b394-2f663dba73b4
Distance learning center,distance_learning_center,4b906f18-0532-4fb7-ab51-c7d5ee174759
Distillery,distillery,498f6f91-604b-4c15-9fd3-3194e9871da3
Distribution service,distribution_service,512266c5-1c55-4a10-8d94-36a8a47d00d4
District Justice,district_justice,39f7d5d8-e25a-461d-a7eb-a5d5c6070b06
District attorney,district_attorney,0505f24d-23aa-4c53-9412-176824bb4bd1
District council,district_council,66cb1f83-dca9-4a91-8580-e38305f65d92
District government office,district_government_office,a40dec3c-2d6b-4203-b13c-7881ac3843f5
District office,district_office,73791b36-1454-4eb9-aed2-c783e2f28e06
Dive club,dive_club,6e957641-3c14-461d-927c-759510ad4ef5
Dive shop,dive_shop,e7e8073a-8bcd-426d-aa91-05cde468f58b
Diving center,diving_center,71ed1938-3c17-4815-98f2-a48624a8e48a
Diving contractor,diving_service,41f6714b-f467-470d-a997-893a4a6d7206
Divorce lawyer,divorce_attorney,4e443a3a-265a-4e77-b380-447147992367
Divorce service,divorce_service,6737d1de-8885-4661-ae4d-1524123db4ff
Do-it-yourself shop,do_it_yourself_store,0c598f78-da88-40a7-9724-d1e1bd79fdea
Dock builder,dock_builder,6cf4abf2-aa04-494a-bbf3-01b88d71ac7d
Doctor,doctor,509efa83-83de-4bcd-96b8-f67e2b0ce14a
Dodge dealer,dodge_dealer,5538dfd1-ff6d-4663-a360-2b98ce006aae
Dog breeder,dog_breeder,78a5bac2-ff4a-478f-87bc-d3cb19a65843
Dog cafe,dog_cafe,bf2713fb-1063-458a-a99f-3f18aa9f3ad2
Dog day care center,dog_day_care_center,17a92076-a4e2-49d7-a685-3d004fecd017
Dog park,dog_park,2924a842-268e-4d68-9369-2ba07daab427
Dog trainer,dog_trainer,6d90a14e-9a8b-4c94-8224-9d462de7bcbb
Dog walker,dog_walker,0adb2211-2005-4f85-b2a3-2cf896c2614d
Dogsled ride service,dogsled_ride_service,4baafdc9-f7fd-4672-8994-64f899f56fb8
Dojo restaurant,dojo_restaurant,9e2502ee-3f4f-4d0a-b102-64d53847a72e
Doll restoration service,doll_restoration_service,345dea05-7cdd-429e-a268-c615e6f5c336
Doll store,doll_store,3b8b12ac-b3e9-42d8-9e51-570e61c3e601
Dollar store,dollar_store,df4aae3f-befe-4861-ad2b-922c8f381830
Domestic abuse treatment center,domestic_abuse_treatment_center,54386567-e5bd-4e8e-9e04-f113fd743ba4
Domestic airport,domestic_airport,da43531f-55d8-491c-a68a-cbe6851abf6a
Dominican restaurant,dominican_restaurant,8e083274-cadc-4d93-a8ec-e5737f83ca80
Donations center,donations_center,a48df710-3586-42ea-a9fb-36445787cacb
Doner kebab restaurant,doner_kebab_restaurant,8d05f931-4700-4bef-a665-e194cc73b9db
Donut shop,donut_shop,3d77d536-d9e2-4f22-a8f1-0b622fad96d2
Door manufacturer,door_manufacturer,afc8e917-a415-4ad8-9322-abe0fb0086f6
Door shop,door_shop,95661097-2259-4d40-8c11-6cfe39ac15a9
Door supplier,door_supplier,789747fa-8f70-4f05-9364-057b2dbc5607
Door warehouse,door_warehouse,48c9651d-c7f6-49e9-8ca5-1ed82b4ceef4
Double glazing installer,double_glazing_supplier,18abc9f0-9f29-4d15-bcbe-b4d8797ab640
Doula,doula,48256d61-e19a-44e2-a100-34df1686d0d9
Drafting equipment supplier,drafting_equipment_supplier,52e1f920-076e-467e-acd7-e7f4ab45ae75
Drafting service,drafting_service,d2f1111a-6342-4bbf-bcb9-5a078d95eca4
Drainage service,drainage_service,6b23c1ce-199b-4ea3-a378-6cfa93eb3884
Drama school,drama_school,3fd3bae5-4e25-4c27-9596-ad7d2b3ae290
Drama theater,drama_theater,3b495c2d-360c-4d7f-b2e7-a1cdbfc9920e
Drawing lessons,drawing_lessons,e8bfbf57-dae7-4543-a076-d8b3fd73b6f7
Dress and tuxedo rental service,dress_and_tuxedo_rental_service,49a8cce0-71cb-4116-8d60-2eafc6e2013c
Dress store,dress_shop,755dd06a-2aec-4dbf-b8f7-887edc5b9bfb
Dressmaker,dressmaker,428aadf7-e8c8-4d3f-bfd8-7002ff6f5741
Dried flower shop,dried_flower_shop,2755feec-0a64-4c1a-ae36-1ad6140e0e26
Dried seafood store,dried_seafood_store,6ff8e540-b2e2-4457-a27a-ea30dc199cbd
Drilling contractor,drilling_contractor,f6da2f46-c030-439c-8f8a-caaada8eaa7c
Drilling equipment supplier,drilling_equipment_supplier,cdac6af5-fc67-4f6f-8cce-b08744b85f16
Drinking water fountain,drinking_water_fountain,4b2bce86-3912-4328-804b-f76f15548bd4
Drive-in movie theater,drive_in_movie_theater,8a5d1c86-edb8-4be2-bd4b-e9f603e7e7fb
Driver and vehicle licensing agency,driver_vehicle_licensing_agency,528c555e-7f0a-4ec2-8b74-c2fe8a93fed9
Driver's license office,drivers_license_office,1e781c11-80c3-4b59-9a64-4d976077a70d
Drivers license training school,drivers_license_training_school,ad745ae1-1b14-4ae6-862e-df8e7466218d
Driveshaft shop,driveshaft_shop,1a718a7d-3422-46f6-93fb-b635e4b65f23
Driving school,driving_school,9afc2131-e74f-44e1-a379-17d265a771cd
Driving test center,driving_test_centre,d72cdf12-33c5-48a5-a426-a9c2866bb15e
Drone shop,drone_shop,2a53a78c-122e-4d77-91fd-293785a8b449
Drug store,drugstore,5eb9c55b-dd4d-4565-baae-311b439fd151
Drug testing service,drug_testing_service,05de5ecf-370e-4b47-ae60-a7caaebf3257
Drum school,drum_school,5a12d983-072d-4712-bcae-d71d3ebd33bb
Drum store,drum_store,8a75ed86-60a9-4a72-976c-82b77c693b4e
Dry cleaner,dry_cleaner,b87e7551-47d2-4d8e-8aa7-9057a2944bbd
Dry fruit store,dry_fruit_store,05842d94-11f7-434d-9c0d-a1d2aad71b45
Dry ice supplier,dry_ice_supplier,343c324e-a9b6-4db7-982b-1b8fc3de0f52
Dry wall contractor,dry_wall_contractor,6523ed4e-a654-4b83-983a-f73cecba83fe
Dry wall supply store,dry_wall_supply_store,121d5640-ebc6-4637-8195-4d888e825f84
Dryer vent cleaning service,dryer_vent_cleaning_service,6e78581f-9f71-4bc1-9bb3-349addb47820
Ducati dealer,ducati_dealer,b85b9ed7-e3c4-43bb-93e1-85e1aeac61f3
Dude ranch,dude_ranch,f48f578c-5454-4fbd-a4d4-4da947405fc3
Dump truck dealer,dump_truck_dealer,bcb2c4ff-e5f3-4624-bb24-319575b58036
Dumpling restaurant,dumpling_restaurant,03e5b3d5-6d58-435e-beee-da07858c56fe
Dumpster rental service,dumpster_rental_service,43f0656b-e057-4bbd-a239-35b5d937fa27
Durum restaurant,durum_restaurant,2392a4a3-d6dd-4163-9330-5ba3fd61f49a
Dutch restaurant,dutch_restaurant,7dfb9087-2806-4b86-9ead-26696b315f53
Duty free store,duty_free_store,ebd38cdb-31c0-4539-91e2-d01864180d00
Dye store,dye_store,867f9752-0c0b-4c5a-b104-c8f3743c8092
Dyeworks,dyeworks,6ce022af-3277-495c-a3c6-830cb353470a
Dynamometer supplier,dynamometer_supplier,6b81ce3c-c545-4014-86a3-6f9cd2e26afd
E commerce agency,e_commerce_agency,2a74878c-2787-4876-bd0a-e27fd95f3eef
E-commerce service,e_commerce_service,eab10f41-addd-41da-99da-870fe65be9d3
EFTPOS equipment supplier,eftpos_equipment_supplier,f940bd3c-93e9-4913-8be1-a6ef5b9aa138
Ear piercing service,ear_piercing_service,c112814e-abad-4e59-a5b1-062da910a84d
Earth works company,earth_works_company,f68a1542-50b2-4ebc-859d-17e05a851426
East African restaurant,east_african_restaurant,a76a012b-f0ec-4f0d-886d-25d327b5914c
East Javanese restaurant,east_javanese_restaurant,c3f79890-83cf-4826-91c9-ddda9e7efab6
Eastern European restaurant,eastern_european_restaurant,7e5a5316-29b6-48af-8dcb-710588d3cab8
Eastern Orthodox Church,eastern_orthodox_church,a0dc369e-036f-4e7a-a138-50896d9c3e8c
Eating disorder treatment center,eating_disorder_treatment_center,771831a4-8d96-4233-9d6f-3bdb079261b9
Eclectic restaurant,eclectic_restaurant,c6bd360f-a045-4d9c-905b-bd2c5d24127b
Ecological park,ecological_park,ace1a286-a2c8-4575-a627-d54480000111
Ecologists association,ecologists_association,d68b169b-59f5-44d8-9b5c-4b6e46aa1248
Economic consultant,economic_consultant,bd08495b-df46-41ba-833d-c2b469a13781
Economic development agency,economic_development_agency,22ba9242-2823-4f52-9141-5a08a00656e2
Ecuadorian restaurant,ecuadorian_restaurant,bf45318a-7dd1-4275-b867-092fff003203
Education center,education_center,431dfd6b-62c4-404e-ae53-8637333d325c
Educational consultant,educational_consultant,cdf084f7-4bda-49b1-9004-39c7c62604c8
Educational institution,educational_institution,d7e2a8f0-0e6f-46bb-b61d-afcc77419f5e
Educational supply store,educational_supply_store,71c1e02c-0449-418d-99b1-6ff15c0e9e8b
Educational testing service,educational_testing_service,5f2be7be-e685-4afd-b528-25d66ce0be20
Egg supplier,egg_supplier,0342f5d6-b3bc-41ac-b166-871ef8c8499a
Egyptian restaurant,egyptian_restaurant,31e82473-31dc-4099-bf0a-0cdc8323957b
Elder law attorney,elder_law_attorney,dba3e1ae-948a-49f7-a087-6a6f0aec58ca
Electric Motor Scooter Dealer,electric_motor_scooter_dealer,3ce4c37a-6f67-4c8d-8209-71a7f9af4169
Electric Motor Vehicle Dealer,electric_motor_vehicle_dealer,cc5f1c31-fac9-468a-87eb-4915774b25bb
Electric Motorcycle Dealer,electric_motorcycle_dealer,591a8a14-8fd0-425f-9596-b7747d840434
Electric bicycle store,electric_bicycle_store,152dec5c-2f84-4447-83c7-5c27f17edff6
Electric generator shop,generator_shop,8c1374aa-e46e-47af-b32c-33a444bb3898
Electric motor repair shop,electric_motor_repair_shop,b3899c61-7d2c-49f8-89ae-9b262806df3c
Electric motor store,electric_motor_store,74b48e49-fe43-4ee1-afa1-078fb84de106
Electric utility company,electric_utility_company,04531a6b-1e2e-4118-badc-aa68178522f0
Electric vehicle charging station,electric_vehicle_charging_station,303512f4-74f1-48dc-b757-d33f788557a4
Electric vehicle charging station contractor,electric_vehicle_charging_station_contractor,713f6217-e7ed-4563-8272-487b1cd6ae32
Electrical appliance wholesaler,electrical_appliance_wholesaler,05f3f57c-e6f3-4ffd-9bb5-f0c01cc39a97
Electrical engineer,electrical_engineer,fa28514e-c580-42cf-bdc0-d64d08b34192
Electrical equipment manufacturer,electric_utility_manufacturer,47902c80-aa57-4db9-b90f-8e1f2de66017
Electrical equipment supplier,electrical_equipment_supplier,0a265d7f-9038-48ce-8484-4e479dc57221
Electrical installation service,electrical_installation_service,311e87bd-500b-4fb8-a3ac-4c446ab637e3
Electrical parts wholesaler,electrical_wholesaler,ed8120dc-8c66-4e3b-bc93-082acc79beef
Electrical repair shop,electrical_repair_shop,8acfe222-04d7-42cd-87d5-b45f8aabb8b9
Electrical substation,electrical_substation,15caa280-fdf3-4a26-b5dd-1f6029f7f8fe
Electrical supply store,electrical_supply_store,918f2a54-e5ea-4238-9361-e76ba03f57c4
Electrician,electrician,cdbcc947-08f4-498c-a253-0ae44354f996
Electrolysis hair removal service,electrolysis_hair_removal_service,cb2eec48-90b4-4295-943a-98db27143c6d
Electronic engineering service,electronic_engineer,cd02c520-daf8-4301-936e-ffdcc1760b40
Electronic parts supplier,electronic_parts_supplier,2f749e0a-d949-4432-8e0c-a052d1f6750d
Electronics accessories wholesaler,electronics_accessories_wholesaler,f65d925e-3071-4662-b27d-5201d070ed2a
Electronics company,electronics_company,835421d2-d0e7-4281-9a3a-2c3bec843853
Electronics engineer,electronics_engineer,922d336c-5d4d-4cfa-9379-55ddb6aa19e4
Electronics exporter,electronics_exporter,48f2fa43-fc7b-4586-a17a-4fdddcc48afa
Electronics hire shop,electronics_hire_shop,7d10881c-e237-4fb6-966d-d7a53e99096f
Electronics manufacturer,electronics_manufacturer,ce8c789d-5114-40bb-b960-0efbc9621221
Electronics repair shop,electronics_repair_shop,0bbdbc68-cb9c-4a6e-867d-5bf1cea3c254
Electronics store,electronics_store,ce70ee56-4a57-4fe8-80a8-2b88481b8069
Electronics vending machine,electronics_vending_machine,1e8a6636-2153-43f6-a7a7-84d13a94557f
Electronics wholesaler,electronics_wholesaler,9b1e0d30-f436-4972-9db2-e2ff8804e300
Elementary school,elementary_school,aa9685d8-56f8-42d4-91f0-2134bad1fe4b
Elevator manufacturer,elevator_manufacturer,6f6af75b-7218-47bc-a523-9fcd1d504667
Elevator service,elevator_service,2a495bb6-6e48-48ac-a3ad-a1833ec6f745
Embassy,embassy,6a608218-5901-48fa-a8e7-79bbe5bb037a
Embossing service,embossing_service,046aed1c-be1a-4942-a9fd-599b0ffa1ce4
Embroidery service,embroidery_service,3473e387-f720-46a9-97f5-95b359b5b647
Embroidery shop,embroidery_shop,895b8927-4356-4f44-a1cc-764909b69a03
Emergency call booth,emergency_call_station,3cbe26fa-ead9-4e4d-bda5-ff2c3eeba5de
Emergency care physician,emergency_care_physician,4e7ff335-d1f6-4f7d-99c1-83e6984453a5
Emergency care service,emergency_care_service,3fd5b06c-7509-43ee-b6c3-8f7494d1b11e
Emergency dental service,emergency_dental_service,e412a40e-a443-458f-aae5-cef58175d5b8
Emergency locksmith service,emergency_locksmith_service,c4c8b017-22e2-4a81-9590-730c6573f48d
Emergency management ministry,emergency_management_ministry,475ab8a7-9a03-48af-bc5b-60404ef60d08
Emergency room,emergency_room,7ced448c-aee5-4ac2-81a0-9b56ee999030
Emergency training,emergency_training,bde4eff6-f066-49a4-810e-7dddaffa73ef
Emergency training school,emergency_training_school,dd272f6b-2a40-497d-86ec-c76e3bbd1867
Emergency veterinarian service,emergency_veterinarian_service,536ffd0e-6542-4f99-9795-7f4bea87326a
Employment agency,employment_agency,b1055672-7385-40c4-9c66-1ca2557b75e9
Employment attorney,employment_attorney,18a6dde0-16c5-4007-96b4-9c9754be2c22
Employment center,employment_center,d113ef03-1166-4657-a495-78694356e81e
Employment consultant,employment_consultant,56a1bbc9-1121-4ae1-9e0a-bf77cf85bb17
Endocrinologist,endocrinologist,68d46bc5-927a-454e-8924-062ae58a56bf
Endodontist,endodontist,ea4eeca6-c97e-4261-b2f9-fa14f6f4156b
Endoscopist,endoscopist,6603ed36-a75f-4586-99ff-50108404f5b2
Energy equipment and solutions,energy_equipment_and_solutions,2b555470-1037-4e28-8222-2829a0e1faff
Energy supplier,energy_supplier,0e267ca6-84b9-4a0a-b09a-28fa66a4243b
Engine rebuilding service,engine_rebuilding_service,bddd240a-6369-41a5-9309-8df34567eb1f
Engineer,engineer,cade331b-3276-4f36-b4c4-47a7b6e5fc5c
Engineering consultant,engineering_consultant,35e3cf39-1f4c-41d3-883b-5ca2331dd5e6
Engineering school,engineering_school,4d55df80-8aa7-45e7-a74d-bdadcbde7299
English language camp,english_language_camp,346b60cb-761d-4a45-b0e1-3588f5376a91
English language instructor,english_language_instructor,642fc1ac-f049-4137-beb9-bb821fd9ef8c
English language school,english_language_school,f9f3ffa8-d5b2-4dfc-a846-174f0f12f735
English restaurant,english_restaurant,b54d77b7-3a68-41d7-891f-e22334595acf
Engraver,engraver,6e11fdae-5c53-40ed-9340-86801f400a5b
Entertainer,entertainer,2507e60c-8420-4a52-8949-7c8b2b752c3e
Entertainment agency,entertainment_agency,42b806a4-fb51-4cfd-8f96-54822baaa00c
Envelope supplier,envelope_supplier,4dfc33f8-67be-489f-bb1c-162db4869b1e
Environment office,environment_office,1620cb83-24a6-4046-afee-ac0b0a8674a2
Environment renewable natural resources,environment_renewable_natural_resources,62964dfc-6db1-462b-9141-7f56d9b185b8
Environmental consultant,environmental_consultant,be110a15-5399-4043-a9fa-a368b198dbf6
Environmental engineer,environmental_engineer,67b3b6b8-d5cf-4eda-845b-acce8cb500a4
Environmental health service,environmental_health_service,8991617b-943b-4bd0-ab76-d9fdaf87f62b
Environmental organization,environmental_organization,817fb85b-19a7-417b-9509-7c2c1c718d10
Environmental protection organization,environmental_protection_organization,1a9e4257-7328-4f85-90b2-e1df47dc8939
Episcopal church,episcopal_church,eebf1655-3716-4b75-af4a-4c44263b29c3
Equestrian club,equestrian_club,403dec73-16cd-40f5-ac19-5efc028096d0
Equestrian facility,equestrian_facility,11a10557-64cb-4f22-ad88-850be408e123
Equestrian store,equestrian_store,f3d3d362-88ed-489d-b059-e79615ba5363
Equipment exporter,equipment_exporter,5c5262d5-0bfb-4d6c-852b-9004100269f8
Equipment importer,equipment_importer,602b2b72-f682-4419-a098-f37801989fb5
Equipment rental agency,equipment_rental_agency,02882db6-a392-4a73-b31e-42beba3355e9
Equipment supplier,equipment_supplier,7628bd22-2397-4d5e-bc2b-04c78d7a17b9
Eritrean restaurant,eritrean_restaurant,d93ae578-ee3f-4c0d-96d3-d52278cf76ab
Erotic massage,erotic_massage,af696f20-1fae-44a8-88ac-425b2f519cab
Escape room center,escape_room_center,ed489f6f-2873-4885-bd51-e15fb48566ec
Escrow service,escrow_service,14d60e99-25cc-400f-bde2-0c1a96452490
Espresso bar,espresso_bar,08d08f28-8b1d-4a4b-a962-a538c3099442
Estate appraiser,estate_appraiser,4b122c7b-c17c-4cf3-875d-68975fc81476
Estate liquidator,estate_liquidator,e531ed30-8812-4f8c-a81e-6cd7ce67b5cf
Estate planning attorney,estate_planning_attorney,1c50817b-9815-47dc-951e-c7a711594d35
Ethiopian restaurant,ethiopian_restaurant,a8730ce7-332d-4a9b-bb08-d6eb189415b0
Ethnographic museum,ethnographic_museum,76a8998a-84f8-4d5f-b951-f11436a0d427
European restaurant,european_restaurant,5205ec4b-9ac7-48c4-abc0-6bed433a0678
Evangelical church,evangelical_church,cae2c4b8-b317-48b8-8f88-1dfaa34f03c6
Evening dress rental service,evening_dress_rental_service,664d0291-5a98-4fc6-9ec6-acd55aca5ddb
Evening school,evening_school,7b213405-2224-4c17-9b2a-fdcbb6977071
Event management company,event_management_company,fe9d6772-ec0d-4ba4-984e-6bd18ec04453
Event planner,event_planner,b944ce16-d85b-43e6-a918-e3926288d0c0
Event technology service,event_technology_service,884a2cf2-66d6-44cb-aeac-1613a297ebf2
Event ticket seller,event_ticket_seller,e646630a-e638-4321-bbc8-4932ccea46d5
Event venue,event_venue,75633dd1-8074-4cc2-b11f-3ee536562bce
Excavating contractor,excavating_contractor,e1fc669c-79cf-4767-bf46-4e0517f2d5f8
Executive search firm,executive_search_firm,bbcf9f91-a3fd-4241-ab92-f89ed4980453
Executive suite rental agency,executive_suite_rental_agency,cbe08213-a03c-4d58-b003-0f359292ab11
Executor,executor,0dbf3200-c0e2-4a64-9831-562d2b6f8657
Exercise equipment store,fitness_equipment_store,499aed41-bf84-4779-a01c-7b5e962c9fbb
Exhibit,exhibit,175b0ef4-1df3-4b63-b2e7-3aa3ae52dfe2
Exhibition and trade centre,exhibition_and_trade_center,89d05341-ea78-4bc8-9a12-701372ca6312
Exhibition planner,exhibition_planner,51a18797-bc11-4bb6-af42-1332b9113a94
Exporter,exporter,daf3fa33-a6fa-41e3-8292-ca42894655d7
Extended stay hotel,extended_stay_hotel,7818c064-ea9e-45c6-bea2-aa723f794036
Extremaduran restaurant,extremadurian_restaurant,7f424b6b-51d7-425c-a231-a3ef48da3203
Eye care center,eye_care_center,125851b0-7b7e-4613-9071-8671fe91f13a
Eyebrow bar,eyebrow_bar,bfd1f7ab-0696-430d-8c58-234be5801996
Eyelash salon,eyelash_salon,0896e9b3-47a9-42e2-ad77-4033f00a9cf4
FMCG goods wholesaler,fmcg_goods_wholesaler,17f7f9e6-1794-45df-9457-ff40d8c45f43
FMCG manufacturer,fmcg_manufacturer,ef0458e2-91a5-4591-89cc-306b8db14084
Fabric product manufacturer,fabric_product_manufacturer,596521fb-85c7-42a5-9fbb-d5f0d1cddf92
Fabric store,fabric_store,6c4ee6f8-f05a-4f8c-90c1-dc87c39c6920
Fabric wholesaler,fabric_wholesaler,13454ddc-ae0f-40de-a543-83321d2343d8
Fabrication engineer,fabrication_engineer,b3f7e770-6ad3-4b58-b1e4-671c10bf8315
Facial spa,facial_spa,26e8d822-bcee-49bf-9fb0-e7fafc4f25a2
Factory equipment supplier,factory_equipment_supplier,b2ea5b1d-d840-4bc7-8924-1828a87c8136
Faculty of arts,faculty_of_arts,614c58f4-0f6c-4dc4-bfce-835c733bf2fa
Faculty of chemistry,chemistry_faculty,14afcb7f-9471-4c4a-bc0e-404715b86e3a
Faculty of geography and history,geography_and_history_faculty,7b9f6e60-131f-4008-bdf4-d4ffdbd3e45a
Faculty of law,faculty_of_law,a6231ef7-aed0-4a7b-8d38-af2521a05f43
Faculty of media and information science,media_and_information_sciences_faculty,032976ea-288e-47d5-b5ba-d4567cf505f0
Faculty of pharmacy,faculty_of_pharmacy,5470c5b9-a9b7-457a-8b3f-31b88384fb63
Faculty of psychology,faculty_of_psychology,70298daa-bdb3-4600-bac2-74820300cd7a
Faculty of science,faculty_of_science,45a65dd8-cced-483a-b1bf-fa58313639fd
Faculty of sports,faculty_of_sports,c585f54b-c2dc-4b59-9f3a-365687fff8b3
Fairground,fairground,3260361f-3c46-4892-94a9-0d941ad8f93e
Falafel restaurant,falafel_restaurant,a5c9f0e8-e29f-4cc5-904a-8ed540e86f8c
Family counselor,family_counselor,4c1af0ec-19f0-4451-818e-295dc3f7180c
Family day care service,family_day_care_service,61cece00-a878-49ad-94fb-91275e0f1edb
Family law attorney,family_law_attorney,150fe10b-7b84-4d9d-82cc-e7b7a53958bb
Family planning center,family_planning_center,0ae07d24-e4b4-4c92-8968-adedc0166fd0
Family planning counselor,family_planning_counselor,0572ec36-b661-407a-ae47-4abd59cf21f3
Family practice physician,family_practice_physician,e48c46d2-a415-4196-b817-c13f6c262b84
Family restaurant,family_restaurant,eb612431-4a51-4242-9661-4d0bc4a27366
Family service center,family_service_center,c59f22e6-ed94-4240-960f-dbaf088aa478
Farm,farm,ac3eb884-559c-41a4-88bb-474aa1910017
Farm bureau,farm_bureau,bbb70159-072d-4d4a-b208-526dab636005
Farm equipment repair service,farm_equipment_repair_service,9e348ac5-1c5d-4672-be78-9cef87111a68
Farm equipment supplier,farm_equipment_supplier,993e7471-f404-44b2-9fb6-98d31c6622a2
Farm household tour,farm_household_tour,45e4818f-4352-48b9-85e7-1fc72cd7ad42
Farm school,farm_school,a463994f-ccec-4d53-a4fb-01e89773e2ae
Farm shop,farm_shop,ff04c3fe-131b-4e44-810d-019bee26a9e3
Farmers' market,farmers_market,8d52c265-f378-4046-8558-7e0561830798
Farmstay,farmstay,e5e6070d-24de-4ecc-8f57-b622bacdc991
Farrier Service,farrier_service,d38eb921-e42b-4952-8342-2dbd5e3e817d
Fashion accessories store,fashion_accessories_store,b8e3f08d-fe1f-4a98-959f-84a87c01b63e
Fashion design school,fashion_design_school,cc15ed07-fcd9-4410-9408-a99cd8d20d51
Fashion designer,fashion_designer,8e9db8c0-da25-476b-a401-89d009277954
Fast food restaurant,fast_food_restaurant,f6b8e211-98a9-4a72-91c8-7fb49b43b56c
Fastener supplier,fastener_supplier,33bb79a5-8f1e-4bae-b338-ab9a17772ab7
Fax service,fax_service,7b8f80c9-daa8-42c0-9e95-21a977acf68d
Federal Agency for Technical Relief,federal_agency_for_technical_relief,d49bde3a-9aa4-4398-9f4c-91252fdaee57
Federal credit union,federal_credit_union,595698e6-7170-4ec1-96fe-455ec943f721
Federal government office,federal_government_office,684e269e-2771-4318-b65b-a09597dab2e1
Federal police,federal_police,d6436d9b-7709-48c1-88a7-a4db4eda0dba
Federal reserve bank,federal_reserve_bank,6a6f467e-5fc0-4a48-9110-d6a090aea6bb
Feed manufacturer,feed_manufacturer,4b42dee9-5099-4c9f-bd04-ea6b461c667a
Felt boots store,felt_boots_store,b7bc789a-e031-4322-9cbd-7c7f52be9321
Fence contractor,fence_contractor,80c0a227-e8fc-43ca-aa20-9b20d1a3eda6
Fence supply store,fence_supply_store,6fbfb698-47bb-4d78-8eeb-9b8803a12406
Fencing salon,fencing_salon,76d71ce6-8063-4f14-bfcb-f16a86d9c8e6
Fencing school,fencing_school,8947ae76-8cb4-4c36-a9a8-7ada9b2562ac
Feng shui consultant,feng_shui_consultant,086b4d58-3415-415a-b56e-4e4008f60124
Feng shui shop,feng_shui_shop,e58c3c11-1cf1-455d-bd1c-f8aeea54faa7
Ferrari dealer,ferrari_dealer,05b25395-f2c2-4f09-b80c-fdb6f40fe520
Ferris wheel,ferris_wheel,0b6c038b-f9e3-49a0-ab71-4054ce8379a7
Ferry service,ferry_service,4cc77d3f-1d02-440e-85c8-452a9a211513
Fertility clinic,fertility_clinic,0da549ce-d4ea-48d2-9486-e6d0882b3b35
Fertility physician,fertility_physician,3bd4b876-3434-4e13-bbdc-23bf84b29b66
Fertilizer supplier,fertilizer_supplier,14d916b8-3c41-46bf-8872-e4d12819f77d
Festival,festival,bcc71a69-5bc3-400b-a013-3e67fa45f44c
